index,Player ID,Inducted into HOF,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,Weight,Height,Batting Hand,Throwing Hand,MLB Debut,Final MLB Game,Award Name,All Star Games Played
33643,kingje01,N,1201.0,4262.0,600.0,1091.0,222.0,18.0,154.0,709.0,75.0,32.0,442.0,584.0,27.0,20.0,17.0,71.0,97.0,175.0,73.0,R,R,1989-06-02,1999-05-21,None,0
12001,kinerra01,N,1472.0,5205.0,971.0,1451.0,216.0,39.0,369.0,1015.0,22.0,2.0,1011.0,749.0,1.0,24.0,9.0,7.0,126.0,195.0,74.0,R,R,1946-04-16,1955-09-25,TSN All-Star,5.0
16389,killeha01,N,2435.0,8147.0,1283.0,2086.0,290.0,24.0,573.0,1584.0,19.0,18.0,1559.0,1699.0,160.0,48.0,0.0,77.0,243.0,195.0,72.0,R,R,1954-06-23,1975-09-26,Lou Gehrig Memorial Award,11.0
7589,killebi01,N,1035.0,3150.0,237.0,751.0,86.0,21.0,4.0,240.0,39.0,8.0,113.0,159.0,0.0,35.0,102.0,0.0,0.0,170.0,70.0,R,R,1909-09-13,1921-10-01,Baseball Magazine All-Star,0
17230,kessido01,N,2078.0,7651.0,899.0,1931.0,254.0,80.0,14.0,527.0,100.0,85.0,684.0,759.0,69.0,22.0,132.0,40.0,132.0,170.0,73.0,B,R,1964-09-07,1979-07-31,Lou Gehrig Memorial Award,6.0
33545,kerrbu01,N,1067.0,3631.0,378.0,903.0,145.0,25.0,31.0,333.0,38.0,0.0,324.0,280.0,0.0,12.0,89.0,0.0,80.0,175.0,74.0,R,R,1943-09-08,1951-09-30,None,1.0
23604,kentje01,N,2298.0,8498.0,1320.0,2461.0,560.0,47.0,377.0,1518.0,94.0,60.0,801.0,1522.0,61.0,125.0,10.0,103.0,224.0,185.0,73.0,R,R,1992-04-12,2008-09-27,TSN All-Star,5.0
19822,kennete02,N,1491.0,4979.0,474.0,1313.0,244.0,12.0,113.0,628.0,6.0,15.0,365.0,855.0,86.0,16.0,22.0,39.0,125.0,220.0,75.0,L,R,1978-09-04,1991-10-06,Silver Slugger,3.0
33501,kennebo01,N,1483.0,4624.0,514.0,1176.0,196.0,41.0,63.0,514.0,45.0,50.0,364.0,443.0,2.0,6.0,65.0,6.0,151.0,193.0,74.0,R,R,1939-09-14,1957-09-29,None,0
33497,kennead01,N,1691.0,5473.0,682.0,1488.0,288.0,42.0,80.0,571.0,179.0,62.0,401.0,839.0,43.0,72.0,55.0,53.0,108.0,195.0,71.0,L,R,1999-08-21,2012-09-07,ALCS MVP,0
33493,kendrho01,N,1621.0,5950.0,792.0,1747.0,354.0,38.0,127.0,724.0,126.0,47.0,349.0,1102.0,34.0,61.0,24.0,37.0,193.0,225.0,71.0,R,R,2006-04-26,2020-09-05,NLCS MVP,1.0
23820,kendaja01,N,2085.0,7627.0,1030.0,2195.0,394.0,35.0,75.0,744.0,189.0,89.0,721.0,686.0,51.0,254.0,36.0,63.0,176.0,181.0,72.0,R,R,1996-04-01,2010-08-30,None,3.0
33489,kempst01,N,1168.0,4058.0,581.0,1128.0,179.0,25.0,130.0,634.0,39.0,24.0,576.0,605.0,25.0,19.0,13.0,48.0,114.0,195.0,72.0,L,L,1977-04-07,1988-05-24,None,1.0
33488,kempma01,N,1750.0,6365.0,950.0,1808.0,338.0,37.0,287.0,1031.0,184.0,63.0,518.0,1641.0,69.0,26.0,1.0,72.0,184.0,225.0,76.0,R,R,2006-05-28,2020-09-25,Silver Slugger,2.0
11513,keltnke01,N,1526.0,5683.0,737.0,1570.0,308.0,69.0,163.0,852.0,39.0,33.0,514.0,480.0,0.0,13.0,102.0,0.0,144.0,190.0,72.0,R,R,1937-10-02,1950-05-25,Baseball Magazine All-Star,7.0
33470,kellyro01,N,1337.0,4797.0,687.0,1390.0,241.0,30.0,124.0,585.0,235.0,84.0,317.0,862.0,16.0,49.0,22.0,41.0,113.0,180.0,74.0,R,R,1987-07-29,2000-04-18,None,2.0
33465,kellypa01,N,1385.0,4338.0,620.0,1147.0,189.0,35.0,76.0,418.0,250.0,118.0,588.0,768.0,25.0,29.0,26.0,30.0,97.0,185.0,73.0,L,L,1967-09-06,1981-10-04,None,1.0
1405,kellyki01,N,1456.0,5896.0,1357.0,1813.0,359.0,102.0,69.0,950.0,368.0,0.0,549.0,418.0,0.0,12.0,0.0,0.0,0.0,170.0,70.0,R,R,1878-05-01,1893-09-02,None,0
7895,kellyge01,N,1622.0,5993.0,819.0,1778.0,337.0,76.0,148.0,1020.0,65.0,43.0,386.0,694.0,0.0,28.0,158.0,0.0,0.0,190.0,76.0,R,R,1915-08-18,1932-07-26,Baseball Magazine All-Star,0
12936,kellge01,N,1795.0,6702.0,881.0,2054.0,385.0,50.0,78.0,870.0,51.0,36.0,621.0,287.0,7.0,36.0,149.0,20.0,188.0,175.0,69.0,R,R,1943-09-28,1957-09-14,TSN All-Star,7.0
5902,kellejo01,N,1853.0,7006.0,1421.0,2220.0,358.0,194.0,65.0,1194.0,443.0,0.0,911.0,430.0,0.0,82.0,140.0,0.0,0.0,190.0,71.0,R,R,1891-07-27,1908-10-03,None,0
10497,kellech01,N,1170.0,3790.0,725.0,1085.0,166.0,72.0,189.0,760.0,45.0,23.0,784.0,499.0,0.0,10.0,20.0,0.0,50.0,185.0,70.0,L,R,1939-04-22,1952-09-14,Baseball Magazine All-Star,3.0
884,keelewi01,N,2123.0,8591.0,1719.0,2932.0,241.0,145.0,33.0,810.0,495.0,0.0,524.0,136.0,0.0,129.0,366.0,0.0,0.0,140.0,64.0,L,L,1892-09-30,1910-09-05,None,0
33374,kearnau01,N,1125.0,3606.0,522.0,914.0,187.0,13.0,121.0,494.0,33.0,21.0,475.0,898.0,19.0,75.0,3.0,20.0,115.0,240.0,75.0,R,R,2002-04-17,2013-05-03,None,0
33355,kauffbe01,N,859.0,3094.0,521.0,961.0,169.0,57.0,49.0,454.0,234.0,33.0,367.0,313.0,0.0,28.0,75.0,0.0,0.0,157.0,68.0,L,L,1912-04-20,1920-07-02,None,0
33350,kaskoed01,N,1077.0,3546.0,411.0,935.0,146.0,13.0,22.0,261.0,31.0,31.0,265.0,353.0,33.0,20.0,27.0,21.0,77.0,180.0,72.0,R,R,1957-04-18,1966-09-10,None,1.0
22356,karroer01,N,1755.0,6441.0,797.0,1724.0,324.0,11.0,284.0,1027.0,59.0,30.0,552.0,1167.0,21.0,31.0,0.0,76.0,181.0,205.0,76.0,R,R,1991-09-01,2004-07-21,TSN All-Star,0
11457,kammwi01,N,1693.0,5851.0,802.0,1643.0,348.0,85.0,29.0,826.0,126.0,84.0,824.0,405.0,0.0,22.0,238.0,0.0,0.0,170.0,70.0,R,R,1923-04-18,1935-05-22,Baseball Magazine All-Star,0
16017,kalinal01,Y,2834.0,10116.0,1622.0,3007.0,498.0,75.0,399.0,1583.0,137.0,65.0,1277.0,1020.0,131.0,55.0,45.0,104.0,271.0,175.0,73.0,R,R,1953-06-25,1974-10-02,Roberto Clemente Award,16.0
22023,justida01,N,1610.0,5625.0,929.0,1571.0,280.0,24.0,305.0,1017.0,53.0,46.0,903.0,999.0,85.0,18.0,1.0,54.0,101.0,195.0,75.0,L,L,1989-05-24,2002-09-29,ALCS MVP,2.0
9632,jurgebi01,N,1816.0,6253.0,721.0,1613.0,245.0,55.0,43.0,656.0,36.0,0.0,568.0,530.0,0.0,51.0,141.0,0.0,195.0,175.0,71.0,R,R,1931-05-04,1947-09-09,Baseball Magazine All-Star,0.0
5184,judgejo01,N,2171.0,7898.0,1184.0,2352.0,433.0,159.0,71.0,1034.0,213.0,92.0,965.0,478.0,0.0,51.0,257.0,0.0,3.0,155.0,68.0,L,L,1915-09-20,1934-05-12,Baseball Magazine All-Star,0
21959,joynewa01,N,2033.0,7127.0,973.0,2060.0,409.0,26.0,204.0,1106.0,60.0,39.0,833.0,825.0,109.0,38.0,26.0,91.0,168.0,185.0,74.0,L,L,1986-04-08,2001-06-14,None,1.0
33253,joycema01,N,1400.0,3718.0,537.0,898.0,206.0,15.0,149.0,503.0,35.0,23.0,559.0,935.0,28.0,32.0,3.0,43.0,76.0,194.0,74.0,L,R,2008-05-05,2021-09-23,None,1.0
33250,joycebi01,N,906.0,3310.0,822.0,971.0,153.0,106.0,70.0,609.0,266.0,0.0,721.0,380.0,0.0,108.0,24.0,0.0,0.0,185.0,71.0,L,R,1890-04-19,1898-10-12,None,0
17953,jorgemi01,N,1633.0,3421.0,429.0,833.0,132.0,13.0,95.0,426.0,58.0,44.0,532.0,589.0,51.0,25.0,31.0,25.0,64.0,195.0,72.0,L,L,1968-09-10,1985-10-06,Gold Glove,0
22712,jordabr01,N,1456.0,5160.0,755.0,1454.0,267.0,37.0,184.0,821.0,119.0,48.0,353.0,842.0,25.0,74.0,2.0,57.0,118.0,205.0,73.0,R,R,1992-04-08,2006-09-30,None,1.0
33214,joosted01,N,1574.0,5606.0,874.0,1339.0,238.0,35.0,134.0,601.0,61.0,31.0,1043.0,827.0,2.0,33.0,101.0,0.0,83.0,175.0,72.0,R,R,1936-09-11,1955-09-25,None,1.0
33211,joneswi01,N,1691.0,5826.0,786.0,1502.0,252.0,33.0,190.0,812.0,40.0,17.0,755.0,541.0,24.0,22.0,74.0,37.0,148.0,188.0,73.0,R,R,1947-09-10,1961-05-07,None,2.0
33209,jonesto01,N,1058.0,3847.0,340.0,964.0,122.0,34.0,4.0,336.0,149.0,0.0,193.0,204.0,0.0,44.0,205.0,0.0,0.0,195.0,73.0,R,R,1902-08-25,1910-10-09,None,0
33196,jonesru01,N,1331.0,4415.0,643.0,1103.0,215.0,38.0,147.0,579.0,143.0,84.0,534.0,817.0,38.0,12.0,43.0,34.0,87.0,170.0,70.0,L,L,1976-08-01,1987-10-04,None,2.0
33181,jonesma01,N,1002.0,3091.0,485.0,778.0,132.0,31.0,133.0,415.0,65.0,40.0,383.0,756.0,31.0,77.0,15.0,18.0,49.0,180.0,73.0,L,R,1961-07-13,1971-07-01,None,0
33169,jonesja04,N,1302.0,4594.0,632.0,1272.0,255.0,19.0,165.0,630.0,82.0,45.0,314.0,949.0,37.0,36.0,18.0,27.0,116.0,175.0,70.0,L,L,1999-06-09,2008-06-10,None,0
5691,jonesfi01,N,1788.0,6747.0,1180.0,1920.0,206.0,75.0,21.0,631.0,359.0,0.0,817.0,422.0,0.0,76.0,254.0,0.0,0.0,180.0,71.0,L,R,1896-04-18,1915-09-01,None,0
33144,jonesda01,N,1090.0,3774.0,643.0,1020.0,98.0,40.0,9.0,288.0,207.0,0.0,478.0,266.0,0.0,22.0,94.0,0.0,0.0,165.0,70.0,L,R,1901-09-15,1918-09-02,None,0
16841,jonescl01,N,1213.0,4263.0,565.0,1196.0,183.0,33.0,93.0,524.0,91.0,48.0,360.0,702.0,42.0,40.0,26.0,41.0,108.0,185.0,72.0,R,L,1963-09-14,1976-05-01,TSN All-Star,1.0
24006,jonesch06,Y,2499.0,8984.0,1619.0,2726.0,549.0,38.0,468.0,1623.0,150.0,46.0,1512.0,1409.0,177.0,18.0,3.0,97.0,253.0,210.0,76.0,B,R,1993-09-11,2012-10-03,TSN All-Star,7.0
33136,jonesch01,N,895.0,3741.0,733.0,1115.0,172.0,103.0,56.0,553.0,20.0,1.0,237.0,162.0,0.0,34.0,0.0,0.0,0.0,202.0,71.0,R,R,1875-05-04,1888-04-26,None,0
24052,jonesan01,N,2196.0,7599.0,1204.0,1933.0,383.0,36.0,434.0,1289.0,152.0,59.0,891.0,1748.0,69.0,97.0,6.0,71.0,192.0,225.0,73.0,R,R,1996-08-15,2012-10-03,Gold Glove,4.0
33120,jonesad01,N,1823.0,7009.0,963.0,1939.0,336.0,29.0,282.0,945.0,97.0,35.0,340.0,1395.0,20.0,103.0,8.0,55.0,190.0,215.0,74.0,R,R,2006-07-14,2019-09-28,Gold Glove,5.0
33086,johnsro02,N,1155.0,4359.0,717.0,1292.0,275.0,83.0,58.0,556.0,135.0,80.0,489.0,380.0,0.0,12.0,26.0,0.0,6.0,175.0,69.0,L,R,1929-04-18,1938-04-27,None,0
33084,johnsre02,N,1320.0,3630.0,518.0,1014.0,215.0,23.0,65.0,408.0,41.0,29.0,181.0,728.0,11.0,134.0,25.0,22.0,78.0,185.0,70.0,R,R,2003-04-17,2015-10-03,None,0
33063,johnsla03,N,1447.0,5379.0,767.0,1565.0,175.0,117.0,34.0,486.0,327.0,105.0,352.0,384.0,29.0,7.0,35.0,27.0,103.0,160.0,70.0,L,L,1987-07-10,2000-05-27,None,1.0
33059,johnske05,N,1399.0,4543.0,632.0,1140.0,230.0,40.0,155.0,550.0,87.0,36.0,516.0,1145.0,19.0,28.0,28.0,22.0,70.0,200.0,73.0,L,R,2005-05-29,2016-10-02,None,0
33041,johnsji01,N,1377.0,5070.0,754.0,1493.0,185.0,75.0,22.0,410.0,169.0,83.0,391.0,246.0,0.0,20.0,147.0,0.0,0.0,160.0,70.0,R,R,1911-05-03,1926-09-11,None,0
33037,johnsja01,N,1748.0,4703.0,578.0,1254.0,215.0,38.0,102.0,531.0,50.0,54.0,429.0,632.0,61.0,22.0,40.0,35.0,80.0,175.0,73.0,L,R,1966-07-30,1985-10-06,None,0
20883,johnsho01,N,1531.0,4940.0,760.0,1229.0,247.0,22.0,228.0,760.0,231.0,77.0,692.0,1053.0,105.0,17.0,9.0,57.0,61.0,178.0,71.0,B,R,1982-04-14,1995-10-01,Silver Slugger,2.0
33018,johnsdo01,N,1055.0,3774.0,478.0,992.0,154.0,68.0,14.0,381.0,139.0,48.0,264.0,295.0,0.0,48.0,184.0,0.0,0.0,170.0,72.0,L,L,1909-10-03,1922-09-30,None,0
16840,johnsde01,N,1765.0,5941.0,706.0,1447.0,247.0,33.0,245.0,923.0,11.0,18.0,585.0,1318.0,54.0,20.0,13.0,61.0,164.0,200.0,74.0,R,R,1960-09-20,1976-05-28,TSN All-Star,0
17153,johnsda02,N,1435.0,4797.0,564.0,1252.0,242.0,18.0,136.0,609.0,33.0,25.0,559.0,675.0,57.0,40.0,26.0,43.0,126.0,170.0,73.0,R,R,1965-04-13,1978-09-29,TSN All-Star,3.0
33008,johnscl01,N,1369.0,3945.0,539.0,1016.0,188.0,10.0,196.0,699.0,9.0,12.0,568.0,719.0,53.0,50.0,4.0,36.0,86.0,215.0,76.0,R,R,1972-09-13,1986-09-30,None,0
22670,johnsch04,N,1188.0,3836.0,465.0,940.0,211.0,4.0,167.0,570.0,6.0,10.0,475.0,997.0,29.0,25.0,18.0,31.0,112.0,215.0,74.0,R,R,1994-05-06,2005-06-11,Gold Glove,2.0
9179,johnsbo01,N,1863.0,6920.0,1239.0,2051.0,396.0,95.0,288.0,1283.0,96.0,64.0,1075.0,851.0,0.0,24.0,28.0,0.0,102.0,180.0,72.0,R,R,1933-04-12,1945-09-23,Baseball Magazine All-Star,5.0
32996,johnsbi03,N,964.0,3253.0,419.0,882.0,141.0,33.0,61.0,487.0,13.0,11.0,347.0,290.0,0.0,28.0,31.0,0.0,125.0,180.0,70.0,R,R,1943-04-22,1953-05-10,TSN All-Star,1.0
16839,johnsal01,N,1322.0,4623.0,550.0,1331.0,180.0,33.0,78.0,525.0,113.0,63.0,244.0,626.0,43.0,36.0,12.0,33.0,143.0,205.0,72.0,R,R,1964-07-25,1976-10-01,None,1.0
32952,jeterde01,N,2747.0,11195.0,1923.0,3465.0,544.0,66.0,260.0,1311.0,358.0,97.0,1082.0,1840.0,39.0,170.0,97.0,58.0,287.0,195.0,75.0,R,R,1995-05-29,2014-09-28,Silver Slugger,13.0
13694,jenseja01,N,1438.0,5236.0,810.0,1463.0,259.0,45.0,199.0,929.0,143.0,55.0,750.0,546.0,28.0,23.0,18.0,52.0,185.0,190.0,71.0,R,R,1950-04-18,1961-10-01,Gold Glove,3.0
1679,jennihu01,N,1284.0,4895.0,992.0,1526.0,232.0,88.0,18.0,840.0,359.0,0.0,347.0,233.0,0.0,287.0,119.0,0.0,0.0,165.0,68.0,R,R,1891-06-01,1918-09-02,None,0
32908,jenkige01,N,1349.0,4700.0,688.0,1293.0,303.0,22.0,221.0,733.0,32.0,14.0,418.0,1186.0,77.0,96.0,3.0,37.0,113.0,205.0,73.0,L,R,1998-04-24,2008-09-28,None,0.0
21723,jeffegr01,N,1465.0,5520.0,761.0,1593.0,300.0,27.0,126.0,663.0,196.0,63.0,472.0,348.0,59.0,24.0,4.0,52.0,156.0,175.0,71.0,B,R,1987-09-06,2000-05-29,None,2.0
32890,jayjo02,N,1201.0,3838.0,532.0,1087.0,185.0,25.0,37.0,341.0,55.0,33.0,285.0,716.0,22.0,110.0,55.0,26.0,90.0,200.0,71.0,L,L,2010-04-26,2021-05-12,None,0
32886,javiest01,N,1763.0,5047.0,781.0,1358.0,225.0,40.0,57.0,503.0,246.0,51.0,578.0,839.0,26.0,25.0,67.0,38.0,102.0,185.0,72.0,B,R,1984-04-15,2001-10-06,None,0
32885,javieju01,N,1622.0,5722.0,722.0,1469.0,216.0,55.0,78.0,506.0,135.0,63.0,314.0,812.0,39.0,21.0,90.0,32.0,100.0,175.0,73.0,R,R,1960-05-28,1972-10-01,None,2.0
32854,jamiech01,N,1779.0,6560.0,1062.0,1990.0,322.0,80.0,18.0,552.0,131.0,110.0,748.0,345.0,0.0,35.0,145.0,0.0,0.0,165.0,68.0,L,L,1915-09-20,1932-07-18,Baseball Magazine All-Star,0
32841,jamesch02,N,946.0,3040.0,343.0,794.0,145.0,24.0,90.0,386.0,27.0,17.0,193.0,490.0,14.0,21.0,15.0,25.0,69.0,195.0,73.0,R,R,1986-04-23,1995-10-01,None,0
32808,jacobbr01,N,1311.0,4520.0,535.0,1220.0,204.0,24.0,120.0,545.0,16.0,25.0,439.0,764.0,26.0,16.0,10.0,42.0,138.0,175.0,71.0,R,R,1981-09-13,1992-10-04,None,2.0
32806,jacobba01,N,1472.0,5507.0,787.0,1714.0,328.0,94.0,83.0,821.0,86.0,54.0,355.0,410.0,0.0,39.0,171.0,0.0,0.0,215.0,75.0,R,R,1915-04-14,1927-09-22,None,0
8079,jackstr01,N,1656.0,6086.0,833.0,1768.0,291.0,86.0,135.0,929.0,71.0,13.0,412.0,565.0,0.0,10.0,171.0,0.0,39.0,160.0,70.0,R,R,1922-09-27,1936-09-24,Baseball Magazine All-Star,1.0
16313,jacksso01,N,936.0,3055.0,396.0,767.0,81.0,28.0,7.0,162.0,126.0,51.0,250.0,265.0,11.0,11.0,57.0,17.0,52.0,150.0,69.0,L,R,1963-09-27,1974-07-09,None,0
18181,jacksre01,Y,2820.0,9864.0,1551.0,2584.0,463.0,49.0,563.0,1702.0,228.0,115.0,1375.0,2597.0,164.0,96.0,13.0,68.0,183.0,195.0,72.0,L,L,1967-06-09,1987-10-04,Silver Slugger,12.0
32796,jacksra01,N,955.0,3203.0,412.0,835.0,115.0,44.0,103.0,415.0,36.0,16.0,281.0,382.0,11.0,7.0,42.0,15.0,108.0,180.0,73.0,R,R,1950-05-02,1959-09-25,None,2.0
2623,jacksjo01,N,1332.0,4981.0,873.0,1772.0,307.0,168.0,54.0,785.0,202.0,61.0,519.0,172.0,0.0,59.0,131.0,0.0,0.0,200.0,73.0,L,R,1908-08-25,1920-09-27,Baseball Magazine All-Star,0
32773,jacksau01,N,1115.0,4200.0,621.0,1145.0,218.0,53.0,65.0,381.0,114.0,45.0,374.0,1120.0,9.0,22.0,28.0,29.0,81.0,198.0,73.0,R,R,2010-04-05,2018-09-30,None,0
32767,izturma01,N,909.0,3013.0,406.0,810.0,159.0,17.0,39.0,334.0,93.0,33.0,267.0,355.0,11.0,24.0,22.0,24.0,61.0,185.0,68.0,B,R,2004-08-27,2014-04-13,None,0
32766,izturce01,N,1310.0,4350.0,441.0,1103.0,177.0,34.0,17.0,312.0,110.0,53.0,226.0,431.0,21.0,22.0,63.0,18.0,88.0,180.0,69.0,B,R,2001-06-23,2013-09-29,Gold Glove,0.0
32756,isbelfr01,N,1119.0,4219.0,501.0,1056.0,158.0,62.0,13.0,455.0,253.0,0.0,190.0,352.0,0.0,41.0,202.0,0.0,0.0,190.0,71.0,L,R,1898-05-01,1909-10-03,None,0
5686,irwinch01,N,991.0,3685.0,556.0,986.0,145.0,46.0,16.0,493.0,180.0,0.0,287.0,173.0,0.0,61.0,73.0,0.0,0.0,160.0,70.0,L,R,1893-09-03,1902-10-03,None,0
32749,irwinar01,N,1010.0,3871.0,552.0,934.0,141.0,45.0,5.0,396.0,93.0,0.0,309.0,378.0,0.0,10.0,0.0,0.0,0.0,158.0,68.0,L,R,1880-05-01,1894-06-22,None,0
32728,ingebr01,N,1532.0,5014.0,563.0,1166.0,228.0,38.0,152.0,648.0,45.0,40.0,443.0,1306.0,16.0,68.0,45.0,47.0,102.0,190.0,71.0,R,R,2001-04-03,2013-07-21,None,1.0
32727,infanom01,N,1507.0,5271.0,609.0,1427.0,260.0,53.0,82.0,542.0,80.0,33.0,296.0,776.0,11.0,14.0,64.0,53.0,89.0,195.0,71.0,R,R,2002-09-07,2016-06-06,None,0.0
32723,inciaen01,N,857.0,3117.0,446.0,874.0,138.0,28.0,42.0,263.0,118.0,45.0,239.0,447.0,11.0,18.0,21.0,19.0,35.0,190.0,71.0,L,L,2014-05-02,2021-07-10,Gold Glove,1.0
32720,incavpe01,N,1284.0,4233.0,546.0,1043.0,194.0,21.0,206.0,655.0,33.0,26.0,360.0,1277.0,21.0,45.0,1.0,38.0,85.0,225.0,73.0,R,R,1986-04-08,1998-09-27,None,0
32713,iglesjo01,N,978.0,3331.0,390.0,923.0,190.0,14.0,44.0,319.0,57.0,32.0,156.0,446.0,6.0,50.0,24.0,15.0,76.0,195.0,71.0,R,R,2011-05-08,2021-10-03,None,1.0
32708,ibanera01,N,2161.0,7471.0,1055.0,2034.0,424.0,51.0,305.0,1207.0,50.0,29.0,713.0,1374.0,83.0,29.0,2.0,63.0,166.0,225.0,74.0,L,R,1996-08-01,2014-09-28,None,1.0
32706,iannech01,N,1197.0,3563.0,449.0,820.0,181.0,11.0,141.0,502.0,11.0,10.0,576.0,1024.0,29.0,69.0,9.0,36.0,83.0,230.0,72.0,R,R,2006-08-27,2019-08-10,None,0
32673,hurstdo01,N,905.0,3275.0,510.0,976.0,190.0,28.0,115.0,610.0,41.0,0.0,391.0,210.0,0.0,15.0,81.0,0.0,16.0,215.0,72.0,L,L,1928-05-13,1934-09-20,None,0
16328,huntro01,N,1483.0,5235.0,745.0,1429.0,223.0,23.0,39.0,370.0,65.0,55.0,555.0,382.0,22.0,243.0,103.0,22.0,100.0,186.0,72.0,R,R,1963-04-16,1974-09-28,TSN All-Star,2.0
32655,hunteto01,N,2372.0,8857.0,1296.0,2452.0,498.0,39.0,353.0,1391.0,195.0,99.0,661.0,1741.0,52.0,97.0,6.0,71.0,262.0,220.0,74.0,R,R,1997-08-22,2015-10-03,Silver Slugger,4.0
32633,huntebr02,N,1000.0,3347.0,500.0,882.0,146.0,28.0,25.0,241.0,260.0,61.0,243.0,581.0,1.0,13.0,27.0,29.0,46.0,180.0,76.0,R,R,1994-06-27,2003-07-24,None,0
32624,hundlto01,N,1225.0,3769.0,495.0,883.0,167.0,7.0,202.0,599.0,14.0,11.0,453.0,988.0,63.0,34.0,18.0,31.0,71.0,170.0,71.0,B,R,1990-05-18,2003-09-27,None,1.0
17111,hundlra01,N,1061.0,3442.0,311.0,813.0,118.0,13.0,82.0,381.0,12.0,17.0,271.0,565.0,41.0,13.0,44.0,27.0,92.0,170.0,71.0,R,R,1964-09-27,1977-09-25,Gold Glove,1.0
32623,hundlni01,N,974.0,3097.0,319.0,766.0,169.0,20.0,93.0,376.0,15.0,18.0,219.0,810.0,18.0,19.0,10.0,28.0,69.0,203.0,72.0,R,R,2008-07-04,2019-06-08,None,0
32613,hummejo01,N,1161.0,3906.0,421.0,991.0,128.0,84.0,29.0,394.0,117.0,1.0,346.0,475.0,0.0,11.0,114.0,0.0,0.0,160.0,71.0,R,R,1905-09-12,1918-09-02,None,0
4274,huggimi01,N,1586.0,5558.0,948.0,1474.0,146.0,50.0,9.0,318.0,324.0,12.0,1003.0,556.0,0.0,47.0,192.0,0.0,0.0,140.0,66.0,B,R,1904-04-15,1916-09-13,None,0
24081,huffau01,N,1681.0,6104.0,806.0,1699.0,360.0,24.0,242.0,904.0,37.0,25.0,571.0,907.0,80.0,48.0,0.0,63.0,160.0,225.0,76.0,L,R,2000-08-02,2012-10-03,Silver Slugger,0
24080,hudsoor01,N,1345.0,4825.0,648.0,1319.0,256.0,66.0,93.0,542.0,85.0,28.0,483.0,825.0,21.0,30.0,33.0,42.0,138.0,190.0,72.0,B,R,2002-07-24,2012-10-03,Gold Glove,2.0
32524,hubbagl01,N,1354.0,4441.0,545.0,1084.0,214.0,22.0,70.0,448.0,35.0,35.0,539.0,640.0,53.0,33.0,70.0,39.0,83.0,150.0,69.0,R,R,1978-07-14,1989-07-29,TSN All-Star,1.0
20439,hrbekke01,N,1747.0,6192.0,903.0,1749.0,312.0,18.0,293.0,1086.0,37.0,26.0,838.0,798.0,110.0,26.0,15.0,66.0,165.0,200.0,76.0,L,R,1981-08-24,1994-08-10,Lou Gehrig Memorial Award,1.0
32512,hoydu01,N,1797.0,7115.0,1429.0,2048.0,248.0,121.0,40.0,725.0,596.0,0.0,1006.0,345.0,0.0,134.0,130.0,0.0,0.0,160.0,66.0,L,R,1888-04-20,1902-07-17,None,0
17881,howelro02,N,1112.0,3791.0,422.0,991.0,183.0,31.0,80.0,454.0,9.0,14.0,318.0,675.0,38.0,23.0,25.0,24.0,86.0,190.0,73.0,L,R,1974-09-09,1984-09-29,None,1.0
32487,howarry01,N,1572.0,5707.0,848.0,1475.0,277.0,21.0,382.0,1194.0,12.0,5.0,709.0,1843.0,154.0,59.0,0.0,55.0,116.0,250.0,76.0,L,L,2004-09-01,2016-10-02,NLCS MVP,3.0
15966,howarfr01,N,1895.0,6488.0,864.0,1774.0,245.0,35.0,382.0,1119.0,8.0,9.0,782.0,1460.0,135.0,33.0,7.0,43.0,219.0,255.0,79.0,R,R,1958-09-10,1973-09-30,TSN All-Star,4.0
14946,howarel01,N,1605.0,5363.0,619.0,1471.0,218.0,50.0,167.0,762.0,9.0,14.0,373.0,786.0,82.0,26.0,29.0,52.0,157.0,196.0,74.0,R,R,1955-04-14,1968-09-29,TSN All-Star,6.0
32433,hotalpe01,N,840.0,3492.0,590.0,931.0,148.0,63.0,9.0,371.0,78.0,0.0,224.0,251.0,0.0,18.0,0.0,0.0,0.0,166.0,68.0,L,R,1879-05-01,1888-09-15,None,0
32429,hosmeer01,N,1554.0,5875.0,767.0,1629.0,300.0,20.0,188.0,835.0,76.0,30.0,519.0,1146.0,48.0,22.0,3.0,39.0,150.0,226.0,76.0,L,L,2011-05-06,2021-10-03,TSN All-Star,1.0
17279,hortowi01,N,2028.0,7298.0,873.0,1993.0,284.0,40.0,325.0,1163.0,20.0,38.0,620.0,1313.0,95.0,58.0,17.0,59.0,195.0,209.0,71.0,R,R,1963-09-10,1980-10-05,TSN All-Star,4.0
32410,hornujo01,N,1123.0,4784.0,787.0,1230.0,172.0,90.0,31.0,564.0,159.0,0.0,120.0,498.0,0.0,14.0,0.0,0.0,0.0,164.0,68.0,R,R,1879-05-01,1890-10-03,None,0
321,hornsro01,N,2259.0,8173.0,1579.0,2930.0,541.0,169.0,301.0,1584.0,135.0,64.0,1038.0,679.0,0.0,48.0,216.0,0.0,3.0,175.0,71.0,R,R,1915-09-10,1937-07-20,TSN All-Star,0
18989,hornebo01,N,1020.0,3777.0,560.0,1047.0,169.0,8.0,218.0,685.0,14.0,18.0,369.0,512.0,39.0,16.0,1.0,50.0,111.0,195.0,73.0,R,R,1978-06-16,1988-06-18,Rookie of the Year,1.0
